State,County,Year_x,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Year_y,Asthma measure,Comparison,Group,County prevalence,County 95% confidence interval,California prevalence,California 95% confidence interval
California,Sonoma,2016,366,348,18,0,0,0,0,87,44,32,0,0,298,64,4,2015 2016,Current asthma prevalence,Age group,65+ years,6.4,(0.3 12.6),9.20%,(8.0 10.4)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Total population,All ages,13.4,(7.5 19.2),8.70%,(8.1 9.3)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,12.9,(7.8 18.0),8.30%,(7.7 8.9)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Age group,18 64 years,11.4,(5.0 17.8),8.10%,(7.4 8.9)
California,Stanislaus,2015,365,127,190,43,5,0,0,187,112,59,0,0,202,154,9,2015 2016,Current asthma prevalence,Age group,65+ years,20.6,(5.3 35.9),9.20%,(8.0 10.4)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Total population,All ages,13.4,(7.5 19.2),8.70%,(8.1 9.3)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,12.9,(7.8 18.0),8.30%,(7.7 8.9)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Age group,18 64 years,11.4,(5.0 17.8),8.10%,(7.4 8.9)
California,Stanislaus,2016,366,147,176,40,3,0,0,164,103,55,0,1,202,159,4,2015 2016,Current asthma prevalence,Age group,65+ years,20.6,(5.3 35.9),9.20%,(8.0 10.4)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Total population,All ages,8.1,(2.9 13.2),8.70%,(8.1 9.3)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,7.9,(4.1 11.8),8.30%,(7.7 8.9)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Age group,18 64 years,6.6,(2.6 10.6),8.10%,(7.4 8.9)
California,Sutter,2015,365,194,163,8,0,0,0,119,84,49,1,2,233,129,0,2015 2016,Current asthma prevalence,Age group,65+ years,13.2,(3.7 22.8),9.20%,(8.0 10.4)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Total population,All ages,8.1,(2.9 13.2),8.70%,(8.1 9.3)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,7.9,(4.1 11.8),8.30%,(7.7 8.9)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Age group,18 64 years,6.6,(2.6 10.6),8.10%,(7.4 8.9)
California,Sutter,2016,366,166,168,32,0,0,0,147,97,53,0,0,204,162,0,2015 2016,Current asthma prevalence,Age group,65+ years,13.2,(3.7 22.8),9.20%,(8.0 10.4)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Total population,All ages,7.3,(2.7 12.0),8.70%,(8.1 9.3)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,8.1,(2.6 13.7),8.30%,(7.7 8.9)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Age group,18 64 years,7.3,(1.5 13.1),8.10%,(7.4 8.9)
California,Tehama,2015,365,231,115,18,1,0,0,153,87,45,0,0,311,52,2,2015 2016,Current asthma prevalence,Age group,65+ years,,,9.20%,(8.0 10.4)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Total population,All ages,7.3,(2.7 12.0),8.70%,(8.1 9.3)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,8.1,(2.6 13.7),8.30%,(7.7 8.9)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Age group,18 64 years,7.3,(1.5 13.1),8.10%,(7.4 8.9)
California,Tehama,2016,366,226,98,37,5,0,0,174,108,44,0,0,325,40,1,2015 2016,Current asthma prevalence,Age group,65+ years,,,9.20%,(8.0 10.4)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Total population,All ages,8.6,(4.3 12.9),8.70%,(8.1 9.3)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,12.5,(6.2 18.8),8.30%,(7.7 8.9)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Age group,18 64 years,12.3,(4.7 19.9),8.10%,(7.4 8.9)
California,Tulare,2015,365,50,217,78,20,0,0,170,143,78,0,0,206,154,5,2015 2016,Current asthma prevalence,Age group,65+ years,13.8,(5.5 22.0),9.20%,(8.0 10.4)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Total population,All ages,8.6,(4.3 12.9),8.70%,(8.1 9.3)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,12.5,(6.2 18.8),8.30%,(7.7 8.9)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Age group,18 64 years,12.3,(4.7 19.9),8.10%,(7.4 8.9)
California,Tulare,2016,366,80,162,102,22,0,0,177,145,77,0,0,222,137,7,2015 2016,Current asthma prevalence,Age group,65+ years,13.8,(5.5 22.0),9.20%,(8.0 10.4)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Total population,All ages,9.3,(4.1 14.6),8.70%,(8.1 9.3)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,10.1,(4.7 15.6),8.30%,(7.7 8.9)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Age group,18 64 years,9,(2.7 15.4),8.10%,(7.4 8.9)
California,Tuolumne,2015,364,264,89,11,0,0,0,126,77,43,0,0,364,0,0,2015 2016,Current asthma prevalence,Age group,65+ years,13.3,(1.1 25.6),9.20%,(8.0 10.4)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Total population,All ages,9.3,(4.1 14.6),8.70%,(8.1 9.3)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,10.1,(4.7 15.6),8.30%,(7.7 8.9)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Age group,18 64 years,9,(2.7 15.4),8.10%,(7.4 8.9)
California,Tuolumne,2016,354,223,86,38,7,0,0,164,108,44,0,0,354,0,0,2015 2016,Current asthma prevalence,Age group,65+ years,13.3,(1.1 25.6),9.20%,(8.0 10.4)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Total population,All ages,6.7,(3.3 10.0),8.70%,(8.1 9.3)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,7.5,(3.7 11.3),8.30%,(7.7 8.9)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Age group,18 64 years,7,(2.6 11.4),8.10%,(7.4 8.9)
California,Ventura,2015,365,183,169,13,0,0,0,126,84,50,0,4,226,131,4,2015 2016,Current asthma prevalence,Age group,65+ years,9.8,(3.5 16.1),9.20%,(8.0 10.4)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Total population,All ages,6.7,(3.3 10.0),8.70%,(8.1 9.3)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,7.5,(3.7 11.3),8.30%,(7.7 8.9)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Age group,18 64 years,7,(2.6 11.4),8.10%,(7.4 8.9)
California,Ventura,2016,366,173,184,9,0,0,0,147,84,51,0,0,232,127,7,2015 2016,Current asthma prevalence,Age group,65+ years,9.8,(3.5 16.1),9.20%,(8.0 10.4)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Total population,All ages,6.6,(1.3 11.9),8.70%,(8.1 9.3)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,7.8,(0.5 15.1),8.30%,(7.7 8.9)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Age group,18 64 years,,,8.10%,(7.4 8.9)
California,Yolo,2015,365,236,125,4,0,0,0,103,75,44,0,2,230,133,0,2015 2016,Current asthma prevalence,Age group,65+ years,,,9.20%,(8.0 10.4)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Total population,All ages,6.6,(1.3 11.9),8.70%,(8.1 9.3)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Child vs. adult,0 17 years,,,10.10%,(8.2 12.0)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Child vs. adult,18+ years,7.8,(0.5 15.1),8.30%,(7.7 8.9)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Age group,0 4 years,,,4.50%,(2.3 6.6)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Age group,5 17 years,,,12.30%,(9.7 14.9)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Age group,18 64 years,,,8.10%,(7.4 8.9)
California,Yolo,2016,366,293,69,4,0,0,0,115,61,40,0,1,281,83,1,2015 2016,Current asthma prevalence,Age group,65+ years,,,9.20%,(8.0 10.4)
